guidance,request,requested_bin,requested_centre,bin_lo,bin_hi,seed_row,seed_smiles,seed_value,generated,valid,generated_value,obtained_delta,tanimoto_to_seed,is_copy,novel
1.0,null,20,,,,32052,COc1ccccc1CNC(=O)Cc1c[nH]c2ccccc12,3.035400000000001,CCC(NC(=O)Cc1c[nH]c2ccccc12)c1ccc(OC)cc1,True,3.986500000000003,0.951100000000002,0.5454545454545454,False,False
1.0,null,20,,,,116747,COCCSc1ccccc1C(=O)Nc1cccc(C)n1,3.3808200000000017,C=CCSc1ccccc1C(=O)Nc1cc(C)ccn1,True,3.920420000000002,0.5396000000000001,0.4576271186440678,False,True
1.0,null,20,,,,131060,CS(=O)(=O)NCCc1csc(-c2ccc(F)cc2)n1,2.0408999999999997,CNS(=O)(=O)NCCC(C=CS)N=Cc1ccc(C)cc1,True,1.6699200000000003,-0.3709799999999994,0.15942028985507245,False,True
1.0,null,20,,,,131949,CCc1c(C)nc(SCC(=O)NC(C)C)[nH]c1=O,1.25742,CCNC(=O)CSc1nc(C)c(C)c(=O)[nH]1,True,0.61494,-0.6424799999999999,0.5416666666666666,False,True
1.0,null,20,,,,158879,COc1ccc(CC(=O)OCC(=O)c2c[nH]c3ccccc23)cc1,3.145100000000001,COc1ccccc1CC(=O)OCC(=O)c1c[nH]c2ccccc12,True,3.145100000000001,0.0,0.6862745098039216,False,True
1.0,null,20,,,,232056,COCCNC(=O)c1cc(=O)c2cc(C)ccc2o1,1.4776199999999993,Cc1ccc2oc(C(=O)NCC(=O)N(C)C)cc(=O)c2c1,True,0.9194199999999997,-0.5581999999999996,0.6530612244897959,False,True
1.0,null,20,,,,235788,O=C(Cn1nc(-c2ccco2)oc1=O)NCC(F)(F)F,0.7747999999999999,NS(=O)(=O)CCCn1nc(-c2ccco2)oc1=O,True,-0.22510000000000008,-0.9999,0.47368421052631576,False,True
1.0,null,20,,,,236081,CC(=O)c1c(C)[nH]c(C(=O)CSc2nc(C(C)C)n[nH]2)c1C,3.0506400000000014,CC=C(NC(C)=CC(=O)OC)C(=O)CSc1nc(C)n[nH]1,True,1.3445199999999997,-1.7061200000000016,0.3181818181818182,False,True
1.0,null,20,,,,281081,O=C(Cn1cccn1)NCc1cccnc1Oc1ccc(F)cc1F,2.665000000000001,Cc1ccc(Oc2ncccc2CNC(=O)Cn2cccn2)cc1,True,2.69522,0.030219999999999025,0.6666666666666666,False,True
1.0,null,20,,,,284170,COc1ccc(-c2nc(CC(=O)Nc3cccc(C)n3)cs2)cc1,3.7033200000000024,O=C(Cc1csc(-c2cccc(F)c2)n1)Nc1ccccn1,True,3.525400000000002,-0.1779200000000003,0.5,False,False
1.0,null,20,,,,288369,Cc1ccc(NCc2nnc3n2CCCCC3)cc1C,3.2334400000000016,Fc1ccc(NCc2nnc3n2CCCCC3)cc1Cl,True,3.4091000000000022,0.1756600000000006,0.66,False,False
1.0,null,20,,,,302889,COc1ccc(OC)c(NC(=O)CCNC(=O)c2cccs2)c1,2.5239000000000003,O=C(CCNC(=O)c1cccs1)Nc1ccc(F)c(Br)c1,True,3.4083000000000014,0.8844000000000012,0.5,False,True
1.0,null,20,,,,327141,COc1ccc(OC)c(S(=O)(=O)Nc2ccn(C)n2)c1,1.2381,Cc1cc(S(=O)(=O)Nc2ccn(C)n2)ccc1F,True,1.66842,0.43032000000000004,0.46153846153846156,False,True
1.0,null,20,,,,327382,CNC(=O)C1CN(C(=O)c2c(C)noc2C)c2ccccc2O1,1.4452399999999996,CCCNC(=O)C1CN(C(=O)c2c(C)noc2C)c2ccccc2O1,True,2.225439999999999,0.7801999999999993,0.7636363636363637,False,True
1.0,null,20,,,,406491,COCCNC(=O)C1CCCN(S(=O)(=O)N2CCOCC2)C1,-0.9619999999999964,CCCOC(=O)C1CCN(S(=O)(=O)N2CCOCC2C)CC1,True,0.6171000000000011,1.5790999999999975,0.3384615384615385,False,True
1.0,null,20,,,,413951,O=C(Cn1ncn2cccc2c1=O)N1CCCCCC1,0.8985999999999996,O=C(Cn1ncn2cccc2c1=O)N1CCCCCC1,True,0.8985999999999996,0.0,1.0,True,False
1.0,null,20,,,,427929,CCNc1nc(NCc2ccccc2Cl)c2cnn(C)c2n1,3.060600000000001,CCn1ncc2c(NCc3cc(C)ccc3OC)nc(C)nc21,True,3.0837400000000015,0.023140000000000605,0.3382352941176471,False,True
1.0,null,20,,,,447130,CCC(NC(=O)C1CCN(C(=O)C2CC2)CC1)c1ccc(C)cc1,3.2109200000000016,CCC(NC(=O)C1CCN(C(=O)C2CC2)CC1)c1cccc(C)c1,True,3.2109200000000016,0.0,0.7551020408163265,False,True
1.0,null,20,,,,481908,CCNS(=O)(=O)c1ccc(C)c(C(=O)Nc2ncccc2C)c1,2.24894,COCCNC(=O)c1ccc(C)c(C(=O)Nc2ncccc2C)c1,True,2.3269400000000005,0.07800000000000029,0.5344827586206896,False,True
1.0,null,20,,,,485220,Cc1nn(CC(=O)N2CCN(C)CC2)c(C)c1Br,1.03644,CCN1CCN(C(=O)c2nn(CC)cc2Br)CC1,True,1.4431999999999994,0.40675999999999934,0.2777777777777778,False,True
1.0,null,20,,,,526363,Cc1nnc(SCC(=O)Nc2ccc(O)cc2)n(N)c1=O,0.09692,Cc1ccc(NC(=O)CSc2nnc(C)c(=O)n2N)cc1C,True,1.0081599999999997,0.9112399999999997,0.7551020408163265,False,False
1.0,null,20,,,,536853,COc1ccc(C2CCCN2C(=O)C2CCC2)c(OC)c1,3.1674000000000015,N#CCC=C1C=CC(C2CCCN2C(=O)C2CCC2)=C1,True,3.113780000000002,-0.05361999999999956,0.39344262295081966,False,True
1.0,null,20,,,,540312,Cc1nn(C)c2nc(C3CC3)cc(C(=O)NCC(=O)NC(C)(C)C)c12,1.7986199999999997,CCC(C)C(O)CNC(=O)c1cc(C2CC2)nc2c1c(C)nn2C,True,2.29092,0.4923000000000002,0.6190476190476191,False,True
1.0,null,20,,,,544381,Cc1nc(N2CCCC(C(=O)NC(C)C)C2)c2c(C)c(C)oc2n1,2.8890600000000006,Cc1nc(N2CCCCC2)c2c(C)c(C)oc2n1,True,3.1383600000000014,0.24930000000000074,0.5490196078431373,False,True
1.0,null,20,,,,544382,CCCNC(=O)C1CCCN(c2nc(C)nc3oc(C)c(C)c23)C1,2.8906600000000013,Cc1nc(N2CCCC(C(=O)NC(C)C)C2)c2c(C)c(C)oc2n1,True,2.8890600000000006,-0.001600000000000712,0.7368421052631579,False,False
1.0,null,20,,,,550049,Cc1ccc(C)c(OCC(=O)Nc2cccc(-n3cnnc3)c2)c1,2.9016400000000013,CC(=O)c1ccc(OCC(=O)Nc2cccc(-n3cnnc3)c2)cc1,True,2.4874,-0.4142400000000013,0.625,False,False
1.0,null,20,,,,573533,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)o1,2.2011199999999995,CC=NN(C=O)c1ncc(C(F)(F)F)c(Cl)c1CC,True,3.2847000000000017,1.0835800000000022,0.2,False,True
1.0,null,20,,,,582555,O=C(NCC(O)c1ccccc1)c1ccc2c(=O)n3c(nc2c1)CCC3,1.8061000000000003,CCCc1nc2cc(C(=O)NCC(O)c3ccc(F)cc3F)ccc2c(=O)[nH]1,True,2.6172000000000004,0.8111000000000002,0.3670886075949367,False,True
